GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,74547.90679,74547.90679,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,58452.20547,58452.20547,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,11146.7902,11146.79020,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGELT1,<1 year,,MLE,Male,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,88107.77976,88107.77976,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,82454.93656,82454.93656,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,22339.18891,22339.18891,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,5843.738403,5843.73840,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,90037.37711,90037.37711,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,84706.67663,84706.67663,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,33586.59708,33586.59708,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,24758.81133,24758.81133,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,90376.12729,90376.12729,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,88894.99607,88894.99607,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,49672.45376,49672.45376,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,36124.19434,36124.19434,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGELT1,<1 year,,FMLE,Female,,,,,,,,1.00E+05,100000.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,91734.44594,91734.44594,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,71083.7701,71083.77010,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,57478.76715,57478.76715,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,22720.69265,22720.69265,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,7018.068169,7018.06817,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,91377.15358,91377.15358,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,86673.35791,86673.35791,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,43990.38881,43990.38881,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,22035.11153,22035.11153,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,94260.31713,94260.31713,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,93078.36189,93078.36189,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,72311.1442,72311.14420,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,58452.45941,58452.45941,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,90569.95317,90569.95317,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,89229.67704,89229.67704,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,60120.50868,60120.50868,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,43349.65423,43349.65423,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,4257.668356,4257.66836,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,94578.88276,94578.88276,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,70607.08383,70607.08383,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,50530.34693,50530.34693,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,17449.30088,17449.30088,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,7476.013815,7476.01382,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,88514.23583,88514.23583,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,83363.09846,83363.09846,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,33426.55595,33426.55595,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,18081.43334,18081.43334,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,94005.11028,94005.11028,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,92757.21971,92757.21971,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,90384.29331,90384.29331,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,69926.30314,69926.30314,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,55136.55537,55136.55537,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,95813.57753,95813.57753,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,93710.27979,93710.27979,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,87403.59963,87403.59963,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,80110.12191,80110.12191,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,67868.85967,67868.85967,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,19629.40936,19629.40936,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGELT1,<1 year,,MLE,Male,,,,,,,,95965.65815,95965.65815,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,381800.317,381800.31700,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,281419.9038,281419.90380,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,84574.69344,84574.69344,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,32009.74944,32009.74944,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,6527.955872,6527.95587,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,438632.8051,438632.80510,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,414929.4572,414929.45720,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,110828.4525,110828.45250,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,53415.99699,53415.99699,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,447056.9916,447056.99160,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,433441.4349,433441.43490,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,290754.2341,290754.23410,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,201692.1109,201692.11090,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGELT1,<1 year,,MLE,Male,,,,,,,,96839.69416,96839.69416,,,,,
