Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zimbabwe,ZWE,1967,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.64864914778451
Zimbabwe,ZWE,1966,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.67534987365674
Zimbabwe,ZWE,1965,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.70598093679572
Zimbabwe,ZWE,1964,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.72315883533559
Zimbabwe,ZWE,1963,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.74107230702999
Zimbabwe,ZWE,1962,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.76029711499552
Zimbabwe,ZWE,1961,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.780216247253
Zimbabwe,ZWE,1960,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.80085263298759
Zimbabwe,ZWE,2021,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.47527431424608
Zimbabwe,ZWE,2020,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.45830923171615
Zimbabwe,ZWE,2019,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.41466069442922
Zimbabwe,ZWE,2018,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.35178769825706
Zimbabwe,ZWE,2017,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.28104328078991
Zimbabwe,ZWE,2016,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.2248828596333
Zimbabwe,ZWE,2015,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.20014673198393
Zimbabwe,ZWE,2014,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.19919262445461
Zimbabwe,ZWE,2013,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.23556720696308
Zimbabwe,ZWE,2012,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.29864708079695
Zimbabwe,ZWE,2011,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.36441394550693
Zimbabwe,ZWE,2010,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.41460651579616
Zimbabwe,ZWE,2009,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.43777240676991
Zimbabwe,ZWE,2008,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.43860811654115
Zimbabwe,ZWE,2007,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.42293340024424
Zimbabwe,ZWE,2006,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.40461872474199
Zimbabwe,ZWE,2005,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.39383198281395
Zimbabwe,ZWE,2004,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.37636545717707
Zimbabwe,ZWE,2003,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.36268979763202
Zimbabwe,ZWE,2002,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.35304530650477
Zimbabwe,ZWE,2001,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.34591820823912
Zimbabwe,ZWE,2000,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.34001320877462
Zimbabwe,ZWE,1999,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.32602643779539
Zimbabwe,ZWE,1998,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.31690739167375
Zimbabwe,ZWE,1997,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.31062905219554
Zimbabwe,ZWE,1996,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.3022448644702
Zimbabwe,ZWE,1995,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.28785804165988
Zimbabwe,ZWE,1994,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.26822857627285
Zimbabwe,ZWE,1993,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.24085985740573
Zimbabwe,ZWE,1992,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.2108290532642
Zimbabwe,ZWE,1991,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.18893283517202
Zimbabwe,ZWE,1990,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.18325674534567
Zimbabwe,ZWE,1989,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.18857611315626
Zimbabwe,ZWE,1988,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.21490053635136
Zimbabwe,ZWE,1987,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.25580488033338
Zimbabwe,ZWE,1986,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.29543100790767
Zimbabwe,ZWE,1985,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.32079187401001
Zimbabwe,ZWE,1984,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.32133007586425
Zimbabwe,ZWE,1983,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.30256540787363
Zimbabwe,ZWE,1982,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.27107853366505
Zimbabwe,ZWE,1981,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.24291514021035
Zimbabwe,ZWE,1980,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.23088911291567
Zimbabwe,ZWE,1979,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.21585417191959
Zimbabwe,ZWE,1978,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.2164051951392
Zimbabwe,ZWE,1977,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.23058696145884
Zimbabwe,ZWE,1976,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.25141259375182
Zimbabwe,ZWE,1975,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.27359924026591
Zimbabwe,ZWE,1974,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.28799220006046
Zimbabwe,ZWE,1973,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.30658603321891
Zimbabwe,ZWE,1972,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.32913297758175
Zimbabwe,ZWE,1971,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.35489984447018
Zimbabwe,ZWE,1970,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.38313357793588
Zimbabwe,ZWE,1969,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.39940015122959
Zimbabwe,ZWE,1968,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.415532168857
Zimbabwe,ZWE,1967,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.43276121049718
Zimbabwe,ZWE,1966,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.45382288954793
Zimbabwe,ZWE,1965,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.48013213426454
Zimbabwe,ZWE,1964,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.49272048469816
Zimbabwe,ZWE,1963,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.50964739574011
Zimbabwe,ZWE,1962,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.53014012623113
Zimbabwe,ZWE,1961,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.55139523421599
Zimbabwe,ZWE,1960,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.57099997834779
Zimbabwe,ZWE,2021,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.02589354872869
Zimbabwe,ZWE,2020,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.01027776328573
Zimbabwe,ZWE,2019,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.978956670241358
Zimbabwe,ZWE,2018,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.937896262588276
Zimbabwe,ZWE,2017,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.892910105187298
Zimbabwe,ZWE,2016,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.857150648331802
Zimbabwe,ZWE,2015,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.84122191372581
Zimbabwe,ZWE,2014,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.841404259963173
Zimbabwe,ZWE,2013,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.867775747607463
Zimbabwe,ZWE,2012,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.913303398924419
Zimbabwe,ZWE,2011,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.960822528980154
Zimbabwe,ZWE,2010,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.996458271615388
Zimbabwe,ZWE,2009,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.03193055430633
Zimbabwe,ZWE,2008,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04954562157907
Zimbabwe,ZWE,2007,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05231420881561
Zimbabwe,ZWE,2006,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05026078302061
Zimbabwe,ZWE,2005,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05088692574251
Zimbabwe,ZWE,2004,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04865078388291
Zimbabwe,ZWE,2003,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04715942771073
Zimbabwe,ZWE,2002,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04706174053711
Zimbabwe,ZWE,2001,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.0477770289464
Zimbabwe,ZWE,2000,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04868975696657
Zimbabwe,ZWE,1999,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04673393200692
Zimbabwe,ZWE,1998,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04936442081918
Zimbabwe,ZWE,1997,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05516545318142
Zimbabwe,ZWE,1996,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05966639728871
Zimbabwe,ZWE,1995,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.05870425858882
Zimbabwe,ZWE,1994,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04904767754553
Zimbabwe,ZWE,1993,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.03410757023898
Zimbabwe,ZWE,1992,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.01735383805917
Zimbabwe,ZWE,1991,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.00699484016838
Zimbabwe,ZWE,1990,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.00945049868588
Zimbabwe,ZWE,1989,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.0200468362208
Zimbabwe,ZWE,1988,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.04917639713991
Zimbabwe,ZWE,1987,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.09173540950511
Zimbabwe,ZWE,1986,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.13409380554388
Zimbabwe,ZWE,1985,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.16435394241773
Zimbabwe,ZWE,1984,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.16758512565833
Zimbabwe,ZWE,1983,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.15333377171512
Zimbabwe,ZWE,1982,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.12693633344234
Zimbabwe,ZWE,1981,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.10226284717335
Zimbabwe,ZWE,1980,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.09055314752493
Zimbabwe,ZWE,1979,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.07703361395777
Zimbabwe,ZWE,1978,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.07612446605148
Zimbabwe,ZWE,1977,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.08605993539449
Zimbabwe,ZWE,1976,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.10085701153061
Zimbabwe,ZWE,1975,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.11596156146577
Zimbabwe,ZWE,1974,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.12612605183656
Zimbabwe,ZWE,1973,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.14001165005316
Zimbabwe,ZWE,1972,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.15723456416326
Zimbabwe,ZWE,1971,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.17660552475822
Zimbabwe,ZWE,1970,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.19704813121542
Zimbabwe,ZWE,1969,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.20835661223559
Zimbabwe,ZWE,1968,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.21852090053043
Zimbabwe,ZWE,1967,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.22883732018858
Zimbabwe,ZWE,1966,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.24260683642018
Zimbabwe,ZWE,1965,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.26192347444124
Zimbabwe,ZWE,1964,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.27303398623551
Zimbabwe,ZWE,1963,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.29060218343147
Zimbabwe,ZWE,1962,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.31288681676336
Zimbabwe,ZWE,1961,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.33427626297876
Zimbabwe,ZWE,1960,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.34989602295779
Zimbabwe,ZWE,2021,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,295411
Zimbabwe,ZWE,2020,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,287588
Zimbabwe,ZWE,2019,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,280665
Zimbabwe,ZWE,2018,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,273401
Zimbabwe,ZWE,2017,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,266177
Zimbabwe,ZWE,2016,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,259831
Zimbabwe,ZWE,2015,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,254913
Zimbabwe,ZWE,2014,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,254047
Zimbabwe,ZWE,2013,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,254347
Zimbabwe,ZWE,2012,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,255264
Zimbabwe,ZWE,2011,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,255813
Zimbabwe,ZWE,2010,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,255354
Zimbabwe,ZWE,2009,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,253670
Zimbabwe,ZWE,2008,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,250656
Zimbabwe,ZWE,2007,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,246619
Zimbabwe,ZWE,2006,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,242178
Zimbabwe,ZWE,2005,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,237764
Zimbabwe,ZWE,2004,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,233046
Zimbabwe,ZWE,2003,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,228341
Zimbabwe,ZWE,2002,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,223575
Zimbabwe,ZWE,2001,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,218576
Zimbabwe,ZWE,2000,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,213163
Zimbabwe,ZWE,1999,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,207616
Zimbabwe,ZWE,1998,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,202003
Zimbabwe,ZWE,1997,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,196175
Zimbabwe,ZWE,1996,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,189860
Zimbabwe,ZWE,1995,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,182884
Zimbabwe,ZWE,1994,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,177977
Zimbabwe,ZWE,1993,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,172556
Zimbabwe,ZWE,1992,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,166770
Zimbabwe,ZWE,1991,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,160981
Zimbabwe,ZWE,1990,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,155370
Zimbabwe,ZWE,1989,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,151096
Zimbabwe,ZWE,1988,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,147145
Zimbabwe,ZWE,1987,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,143286
Zimbabwe,ZWE,1986,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,139061
Zimbabwe,ZWE,1985,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,134175
Zimbabwe,ZWE,1984,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,129490
Zimbabwe,ZWE,1983,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,124374
Zimbabwe,ZWE,1982,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,119124
Zimbabwe,ZWE,1981,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,114289
Zimbabwe,ZWE,1980,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,110224
Zimbabwe,ZWE,1979,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,106965
Zimbabwe,ZWE,1978,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,104383
Zimbabwe,ZWE,1977,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,102245
Zimbabwe,ZWE,1976,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,100159
Zimbabwe,ZWE,1975,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,97824
Zimbabwe,ZWE,1974,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,96008
Zimbabwe,ZWE,1973,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,94089
Zimbabwe,ZWE,1972,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,92056
Zimbabwe,ZWE,1971,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,89909
Zimbabwe,ZWE,1970,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,87659
Zimbabwe,ZWE,1969,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,85847
Zimbabwe,ZWE,1968,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,83928
Zimbabwe,ZWE,1967,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,81922
Zimbabwe,ZWE,1966,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,79892
Zimbabwe,ZWE,1965,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,77857
Zimbabwe,ZWE,1964,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,76059
Zimbabwe,ZWE,1963,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,74308
Zimbabwe,ZWE,1962,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,72540
